Kejadian,KELURAHAN,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,SUNTER HULU,PULO GADUNG
1498,1,cipinang melayu,0,0.0,1,83.0,0,96.0,0,90,75,400
1499,1,kebon pala,1,66.0,1,74.0,0,85.0,3,170,300,580
1500,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1501,1,jatinegara,1,2.0,0,0.0,0,136.5,1,100,100,330
1502,1,duren sawit,1,39.8,1,26.3,1,101.8,2,115,200,735
1503,1,klender,1,66.0,1,74.0,0,85.0,3,170,300,580
1504,1,malaka sari,1,2.0,0,11.0,0,91.0,1,120,80,330
1505,1,pisangan baru,0,0.0,0,0.0,0,83.0,0,90,140,330
1506,1,ciracas,1,31.0,0,72.0,0,157.0,2,125,150,750
1507,1,cipinang,1,31.0,0,72.0,0,157.0,2,125,150,750
1508,1,cakung timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1509,1,halim perdana kusuma,1,10.904677236227176,0,7.7652879791915375,0,11.132643989595769,1,102,97,420
1510,1,dukuh,1,49.9,1,126.0,0,126.0,3,135,190,331
1511,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1512,1,pisangan baru,1,31.0,0,72.0,0,157.0,2,125,150,750
1513,1,cakung timur,1,31.0,0,72.0,0,157.0,2,125,150,750
1514,1,cakung timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1515,1,cipayung,0,0.0,0,0.0,0,83.0,0,90,140,330
1516,1,jatinegara,1,9.5,1,24.5,1,93.5,1,105,90,330
1517,1,bidara cina,0,0.0,0,2.0,0,2.0,0,75,90,330
1518,1,dukuh,1,45.87864561199297,0,90.66510173192269,0,125.37160340564509,2,163,254,500
1519,1,cawang,1,31.0,0,72.0,0,157.0,2,125,150,750
1520,1,penggilingan,1,31.0,0,72.0,0,157.0,2,125,150,750
1521,1,batu ampar,0,0.0,0,9.0,0,137.0,0,90,80,330
1522,1,kayu manis,1,2.5,1,128.0,0,209.0,1,125,130,690
1523,1,batu ampar,1,9.5,1,24.5,1,93.5,1,105,90,330
1524,1,kampung melayu,0,0.0,1,83.0,0,96.0,0,90,75,400
1525,1,jati,1,50.0,1,26.0,0,53.0,0,165,230,660
1526,1,pinangranti,0,0.0,0,46.0,0,57.0,0,90,85,330
1527,1,kramatjati,0,0.0,0,35.0,0,35.0,0,110,90,330
1528,1,klender,1,41.0,1,87.0,0,154.0,2,160,175,620
1529,1,kayu manis,1,9.5,1,24.5,1,93.5,1,105,90,330
1530,1,rambutan,1,66.0,1,74.0,0,85.0,3,170,300,580
1531,1,kebon pala,1,49.9,1,126.0,0,126.0,3,135,190,331
1532,1,pondok kelapa,0,0.0,0,41.407433075693184,0,47.81486615138637,0,98,87,330
1533,1,jatinegara,1,9.5,1,24.5,1,93.5,1,105,90,330
1534,1,cawang,1,41.0,1,87.0,0,154.0,2,160,175,620
1535,1,pulo gadung,0,6.49845609675675,0,3.9990499056964617,0,4.018764362494882,0,75,214,359
1536,1,kampung melayu,1,39.8,1,26.3,1,101.8,2,115,200,735
1537,1,cipinang cempedak,0,0.0,0,2.0,0,2.0,0,75,90,330
1538,1,gedong,1,39.8,1,26.3,1,101.8,2,115,200,735
1539,1,jati,1,50.0,1,26.0,0,53.0,0,165,230,660
1540,1,kayu putih,1,66.0,1,74.0,0,85.0,3,170,300,580
1541,1,malaka sari,1,66.0,1,74.0,0,85.0,3,170,300,580
1542,1,balekambang,0,0.0,1,83.0,0,96.0,0,90,75,400
1543,1,kayu putih,1,41.0,1,87.0,0,154.0,2,160,175,620
1544,1,cipinang melayu,1,5.0,0,6.5,0,10.5,1,105,110,420
1545,1,pisangan baru,1,2.5,1,128.0,0,209.0,1,125,130,690
1546,1,pisangan baru,1,2.5,1,128.0,0,209.0,1,125,130,690
1547,1,duren sawit,1,66.0,1,74.0,0,85.0,3,170,300,580
1548,1,kayu putih,1,66.0,1,74.0,0,85.0,3,170,300,580
1549,1,kebon pala,1,66.0,1,74.0,0,85.0,3,170,300,580
1550,1,malaka sari,1,66.0,1,74.0,0,85.0,3,170,300,580
1551,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1552,1,cipinang cempedak,1,31.0,0,72.0,0,157.0,2,125,150,750
1553,1,malaka sari,1,2.5,1,128.0,0,209.0,1,125,130,690
1554,1,cawang,0,0.0,0,79.0,0,232.0,0,120,205,340
1555,1,gedong,1,50.0,1,26.0,0,53.0,0,165,230,660
1556,1,pekayon,0,0.0,0,0.0,0,83.0,0,90,140,330
1557,1,kayu putih,0,0.0,0,0.0,0,83.0,0,90,140,330
1558,1,kayu putih,1,49.9,1,126.0,0,126.0,3,135,190,331
1559,1,malaka sari,1,2.0,0,11.0,0,91.0,1,120,80,330
1560,1,malaka sari,1,2.0,0,11.0,0,91.0,1,120,80,330
1561,1,pisangan timur,1,49.9,1,126.0,0,126.0,3,135,190,331
1562,1,pondok kelapa,1,39.8,1,26.3,1,101.8,2,115,200,735
1563,1,cipinang cempedak,1,41.0,1,87.0,0,154.0,2,160,175,620
1564,1,pulo gadung,1,2.5,1,128.0,0,209.0,1,125,130,690
1565,1,cakung timur,1,9.5,1,24.5,1,93.5,1,105,90,330
1566,1,cipinang,0,0.0,1,83.0,0,96.0,0,90,75,400
1567,1,cipinang melayu,1,9.118011838762856,0,6.089397411195968,0,140.82018059578093,1,104,108,330
1568,1,kebon pala,1,2.5,1,128.0,0,209.0,1,125,130,690
1569,1,batu ampar,0,18.56817854076156,0,17.316020437369943,0,17.316020437369943,1,101,81,330
1570,1,kramatjati,1,66.0,1,74.0,0,85.0,3,170,300,580
1571,1,pekayon,1,31.0,0,72.0,0,157.0,2,125,150,750
1572,1,kayu putih,1,66.0,1,74.0,0,85.0,3,170,300,580
1573,1,cipinang,1,41.0,1,87.0,0,154.0,2,160,175,620
1574,1,utan kayu selatan,1,31.0,0,72.0,0,157.0,2,125,150,750
1575,1,gedong,1,39.8,1,26.3,1,101.8,2,115,200,735
1576,1,cakung timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1577,1,ciracas,1,39.8,1,26.3,1,101.8,2,115,200,735
1578,1,dukuh,1,49.9,1,126.0,0,126.0,3,135,190,331
1579,1,jati,1,9.5,1,24.5,1,93.5,1,105,90,330
