Kejadian,KELURAHAN,KECAMATAN,LUAS WILAYAH,KETINGGIAN WILAYAH,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,STATUS_CIPINANG HULU,SUNTER HULU,STATUS_SUNTER HULU,PULO GADUNG,STATUS_PULO GADUNG
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KAYU PUTIH,Pulogadung (Pulo Gadung),4.37,2,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KLENDER,Duren Sawit,3.08,10,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PEKAYON,Pasar Rebo,3.14,49,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PENGGILINGAN,Cakung,4.48,7,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PINANGRANTI,Makasar,1.89,30,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PISANGAN TIMUR,Pulogadung (Pulo Gadung),1.8,9,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,PULO GADUNG,Pulogadung (Pulo Gadung),1.92,4,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
